normalized_price,Author,date_of_birth,Currency,hasAfter,circleOf,mannerOf,hasFollowers,sale_date,Sign,Technique,Material,Nazi,Framed,square_m,ExhibitedNum,ProvenanceNum,LiteratureNum,CataloguingLength,City,century,nationality,sex,style,repeat_sale,feature1,feature2,day_of_week,month,isUntitled,isNumbered,normalized_estimateto,log_normalized_price,log_normalized_estimateto
1.19294e+06,Andy Warhol,1928,USD,0,0,0,0,2014-11-13 00:00:00,1,ink,canvas,0,0,0.1265,1,5,1,5393,new york,20,American,M,pop-art,1,homosexual,�,Thursday,11,0,0,1.02593e+06,13.9919,13.8411
666919,Claude Monet,1840,EUR,1,0,1,1,2018-03-23 00:00:00,0,oil,toile,0,0,0.1282,0,1,1,0,paris,19,French,M,impressionism,1,�,�,Friday,3,0,0,297902,13.4104,12.6045
10731.9,Henri de Toulouse-Lautrec,1864,GBP,1,0,0,0,2015-09-16 00:00:00,0,lithograph,paper,0,0,0.0757,0,0,1,191,london,19,French,M,post-impressionism,1,earl,disabled,Wednesday,9,0,0,9772.35,9.28097,9.18731
12729.5,Henri de Toulouse-Lautrec,1864,GBP,1,0,0,0,2006-09-02 00:00:00,1,ink,paper,0,0,0.0135,0,2,1,0,london,19,French,M,post-impressionism,1,earl,disabled,Thursday,2,0,0,5744.81,9.45168,8.65605
8.48099e+06,Henri Matisse,1869,GBP,1,0,0,0,2008-04-02 00:00:00,1,oil,canvas,0,0,0.3572,4,4,6,7069,london,20,French,M,fauvism,1,�,�,Monday,2,0,0,5.37897e+06,15.9533,15.498
144799,Willem de Kooning,1904,USD,0,0,0,0,2016-04-03 00:00:00,1,oil,canvas,0,0,0.4427,0,7,0,0,new york,20,Netherlander,M,abstract expressionism,1,migrant,�,Friday,3,1,0,95868.7,11.8831,11.4707
215763,Maurice de Vlaminck,1876,USD,1,0,0,0,2013-09-05 00:00:00,1,oil,canvas,0,0,0.8129,0,5,1,210,new york,20,French,M,fauvism,1,�,�,Thursday,5,0,0,219489,12.2819,12.2991
722384,Pierre-Auguste Renoir,1841,GBP,0,0,0,0,2010-03-02 00:00:00,1,oil,canvas,0,0,0.2564,1,4,1,2583,london,19,French,M,impressionism,1,�,�,Wednesday,2,0,0,379361,13.4903,12.8462
225694,Andrew Wyeth,1917,USD,0,0,0,0,2003-05-22 00:00:00,1,watercolor,paper,0,0,0.4294,4,5,2,3042,new york,20,American,M,realism,0,�,�,Thursday,5,0,0,347439,12.3269,12.7583
8.80994e+06,Joan Miro,1893,GBP,0,0,0,0,2009-06-23 00:00:00,1,oil,canvas,0,0,0.1622,2,5,6,8146,london,20,Catalonian,M,abstractionism,1,migrant,�,Tuesday,6,0,0,4.31853e+06,15.9914,15.2784
2.23865e+06,Gustave Caillebotte,1848,USD,0,0,0,0,2003-07-05 00:00:00,1,oil,canvas,0,0,0.4424,7,2,4,4144,new york,19,French,M,impressionism,1,philatelist,�,Wednesday,5,0,0,2.22361e+06,14.6214,14.6146
15429.3,Damien Hirst,1965,GBP,0,0,0,0,2013-04-12 00:00:00,1,aquatint,paper,0,0,1.2881,0,0,0,0,london,21,English,M,installation,1,coeval,�,Wednesday,12,0,1,8522.27,9.64402,9.05044
119393,Alexander Calder,1898,USD,1,0,0,0,2017-03-03 00:00:00,1,ink,paper,0,0,0.4544,0,7,0,108,new york,20,American,M,abstractionism,1,sculptor,�,Friday,3,0,0,52149.5,11.6902,10.8619
50812.6,Takashi Murakami,1962,USD,0,0,0,0,2007-02-28 00:00:00,1,ink,panel,0,0,2.2458,1,1,0,0,new york,21,Japanese,M,neo-pop / post-pop,1,coeval,�,Wednesday,2,0,0,73981.2,10.8359,11.2116
113756,Lucian Freud,1922,GBP,0,0,0,0,2005-06-29 00:00:00,1,watercolor,paper,0,1,0.1936,0,0,0,0,london,20,German,M,expressionism,1,�,�,Wednesday,6,0,1,50829.7,11.6418,10.8362
36370,Lyonel Feininger,1871,GBP,0,0,0,0,2006-09-02 00:00:00,1,ink,paper,0,0,0.1531,0,3,0,68,london,20,German,M,cubism,1,migrant,�,Thursday,2,0,0,24620.6,10.5015,10.1113
190067,John Singer Sargent,1856,USD,1,1,1,1,2003-05-22 00:00:00,0,watercolor,paper,0,0,0.1839,2,0,0,1976,new york,19,American,M,impressionism,1,migrant,�,Thursday,5,0,0,208464,12.1551,12.2475
1.05911e+07,Joan Mitchell,1926,USD,0,0,0,0,2018-05-17 00:00:00,0,oil,canvas,0,0,5.6875,5,2,1,7738,new york,20,American,F,abstract expressionism,0,migrant,�,Thursday,5,1,0,9.1631e+06,16.1755,16.0307
2.61165e+06,Sir Stanley Spencer,1891,GBP,0,0,0,0,2016-06-30 00:00:00,0,oil,canvas,0,0,1.5484,20,5,4,7352,london,20,English,M,expressionism,1,�,�,Thursday,6,0,0,3.44664e+06,14.7755,15.0529
195013,Sir Stanley Spencer,1891,GBP,0,0,0,0,2009-05-21 00:00:00,1,oil,canvas,0,0,0.2555,3,5,2,467,london,20,English,M,expressionism,1,�,�,Thursday,5,0,0,123387,12.1808,11.7231
3720.33,Max Ernst,1891,USD,1,0,0,0,2019-04-17 00:00:00,1,etching,paper,0,0,0.0226,0,1,1,0,new york,20,German,M,dadaism,1,migrant,�,Wednesday,4,1,1,3500,8.22157,8.16052
60335.6,Maurice de Vlaminck,1876,GBP,1,0,0,0,2008-06-25 00:00:00,1,oil,canvas,0,0,0.2546,1,1,0,188,london,20,French,M,fauvism,1,�,�,Wednesday,6,0,0,30737,11.0077,10.3332
164408,Peter Doig,1959,USD,0,0,0,0,2010-09-22 00:00:00,1,oil,board,0,0,0.127,0,1,0,3743,new york,21,Scottish,M,magical realism,1,coeval,�,Wednesday,9,0,0,211040,12.0101,12.2598
216547,Pierre Bonnard,1867,GBP,1,0,0,0,2011-06-22 00:00:00,1,oil,board,0,0,0.1579,2,5,1,0,london,20,French,M,nabism,1,�,�,Wednesday,6,0,0,147101,12.2856,11.8989
105198,Kees van Dongen,1877,EUR,1,0,0,0,2014-07-10 00:00:00,1,gouache,paper,0,0,0.1649,3,2,1,203,amsterdam,20,Netherlander,M,fauvism,1,migrant,�,Tuesday,10,0,0,75836.7,11.5636,11.2363
682839,Rene Magritte,1898,GBP,1,0,0,0,2015-06-23 00:00:00,1,gouache,paper,0,0,0.0334,1,2,3,3565,london,20,Belgian,M,surrealism,1,�,�,Tuesday,6,0,0,698024,13.434,13.456
438901,Zhang Xiaogang,1958,GBP,0,0,0,0,2007-06-21 00:00:00,1,oil,canvas,0,0,0.1207,0,1,0,2393,london,21,Chinese,M,symbolism,1,coeval,�,Thursday,6,0,1,191502,12.992,12.1627
156492,Sir Lawrence Alma-Tadema,1836,GBP,1,1,1,0,2004-11-24 00:00:00,1,oil,panel,0,0,0.1887,5,5,7,2924,london,19,Netherlander,M,academicism,1,migrant,�,Wednesday,11,0,0,140145,11.9608,11.8504
14723.6,Peter Doig,1959,GBP,0,0,0,0,2012-01-17 00:00:00,1,etching,paper,0,0,1.295,0,0,0,0,london,21,Scottish,M,magical realism,1,coeval,�,Tuesday,1,0,0,7205.92,9.59721,8.88266
102144,Sir Joshua Reynolds,1723,GBP,1,1,1,1,2007-06-07 00:00:00,0,oil,canvas,0,0,0.4839,0,3,5,1285,london,18,English,M,classicism,0,�,�,Friday,7,0,0,15958.5,11.5341,9.67775
89544.4,Gustav Klimt,1862,USD,0,0,0,0,2017-05-16 00:00:00,0,pencil,paper,0,0,0.207,2,5,1,0,new york,19,Austrian,M,modern,1,�,�,Tuesday,5,0,0,83439.2,11.4025,11.3319
165382,Piero Manzoni,1933,GBP,0,0,0,0,2002-10-22 00:00:00,1,oil,board,0,0,0.2432,3,1,2,0,london,20,Italian,M,conceptualism,1,�,�,Tuesday,10,0,0,147163,12.016,11.8993
4452.26,Damien Hirst,1965,GBP,0,0,0,0,2019-11-21 00:00:00,1,print,paper,0,0,1.5484,2,2,4,0,london,21,English,M,installation,1,coeval,�,Thursday,11,0,0,3882.78,8.40117,8.26431
272775,Fernand Leger,1881,GBP,1,0,0,0,2006-09-02 00:00:00,1,pencil,paper,0,0,0.0794,9,4,3,3483,london,20,French,M,cubism,1,communist,�,Thursday,2,0,0,131310,12.5164,11.7853
8048.55,Edgar Degas,1834,EUR,1,0,0,1,2017-03-23 00:00:00,1,graphite,paper,0,0,0.0526,0,5,0,90,paris,19,French,M,impressionism,1,�,�,Thursday,3,0,0,6103.58,8.99325,8.71663
4.78836e+06,Franz Marc,1880,GBP,0,0,0,0,2015-04-02 00:00:00,1,gouache,board,0,0,0.1815,10,8,11,5828,london,20,German,M,expressionism,1,killed on war,�,Wednesday,2,0,0,2.7921e+06,15.3817,14.8423
26129.9,Ernst Ludwig Kirchner,1880,USD,0,0,0,0,2006-03-05 00:00:00,0,pencil,paper,0,0,0.1483,0,10,0,0,new york,20,German,M,expressionism,1,suicide,�,Wednesday,5,0,0,31704.9,10.1708,10.3642
69892.2,Maurice de Vlaminck,1876,USD,1,0,0,0,2000-09-11 00:00:00,1,ink,paper,0,0,0.2511,0,0,0,194,new york,20,French,M,fauvism,1,�,�,Thursday,11,0,0,41570.3,11.1547,10.6351
52224,Constantin Brancusi,1876,USD,0,0,0,0,2007-12-09 00:00:00,1,pencil,paper,0,0,0.1152,0,0,0,0,new york,20,Romanian,M,abstractionism,1,sculptor,migrant,Wednesday,9,0,0,19728.3,10.8633,9.88981
13083.6,Wassily Kandinsky,1866,GBP,1,0,0,0,2003-02-12 00:00:00,1,woodcut,paper,0,0,0.0634,0,2,0,0,london,20,Russian,M,abstractionism,1,migrant,�,Tuesday,12,0,0,10792.2,9.47911,9.28658
1.55755e+06,Marc Chagall,1887,GBP,1,0,0,0,2003-06-24 00:00:00,1,oil,canvas,0,0,0.1742,0,1,0,3762,london,20,Jew,M,modernism,1,migrant,�,Tuesday,6,0,0,431690,14.2586,12.9755
151542,Cy Twombly,1928,GBP,0,0,0,0,2006-09-02 00:00:00,0,graphite,paper,0,0,0.3444,0,2,0,126,london,20,American,M,abstract expressionism,1,migrant,�,Thursday,2,0,0,98482.5,11.9286,11.4976
64644.1,Jean-Michel Basquiat,1960,USD,1,0,0,0,1999-11-17 00:00:00,0,acrylic,panel,0,0,0.5032,0,0,1,0,new york,20,Afro-American,M,neo-expressionism,1,�,�,Wednesday,11,0,0,92087.3,11.0767,11.4305
72523.2,Maurice de Vlaminck,1876,GBP,1,0,0,0,2016-06-23 00:00:00,1,oil,canvas,0,0,0.3551,0,2,0,204,london,20,French,M,fauvism,1,�,�,Thursday,6,0,0,48253,11.1917,10.7842
969273,Norman Rockwell,1894,USD,1,0,0,0,2015-11-19 00:00:00,1,oil,canvas,0,0,0.3832,0,6,3,2758,new york,20,American,M,realism,1,�,�,Thursday,11,0,0,647188,13.7843,13.3804
1.32215e+06,Pablo Picasso,1881,USD,1,0,0,0,2019-05-14 00:00:00,1,charcoal,paper,0,0,0.6572,1,3,4,6144,new york,20,Spaniard,M,cubism,1,migrant,�,Tuesday,5,0,0,1e+06,14.0948,13.8155
135917,Maurice de Vlaminck,1876,USD,1,0,0,0,2001-10-05 00:00:00,1,oil,canvas,0,0,0.2413,0,4,0,186,new york,20,French,M,fauvism,1,�,�,Thursday,5,0,0,144385,11.8198,11.8802
579137,Max Ernst,1891,USD,1,0,0,0,2013-04-11 00:00:00,1,oil,canvas,0,0,0.1754,1,6,1,2572,new york,20,German,M,dadaism,1,migrant,�,Monday,11,0,0,548722,13.2693,13.2153
1.3729e+06,Rene Magritte,1898,GBP,1,0,0,0,2011-09-02 00:00:00,1,gouache,paper,0,0,0.0696,4,1,2,1705,london,20,Belgian,M,surrealism,1,�,�,Wednesday,2,0,0,441302,14.1324,12.9975
10778.4,Damien Hirst,1965,GBP,0,0,0,0,2008-03-04 00:00:00,1,print,paper,0,0,1.553,0,0,1,0,london,21,English,M,installation,1,coeval,�,Thursday,4,0,0,5378.97,9.2853,8.59025
588076,Edward Hopper,1882,USD,0,0,0,0,2002-04-25 00:00:00,1,watercolor,paper,0,0,0.1806,2,5,3,2758,new york,20,American,M,realism,1,�,�,Thursday,4,0,0,710653,13.2846,13.4739
873925,Pierre Bonnard,1867,USD,1,0,0,0,1999-08-11 00:00:00,1,oil,panel,0,0,0.1823,1,4,1,1290,new york,20,French,M,nabism,1,�,�,Monday,11,0,0,383697,13.6807,12.8576
494726,Henri Matisse,1869,USD,1,0,0,0,2006-03-05 00:00:00,1,charcoal,paper,0,0,0.2125,3,4,0,3533,new york,20,French,M,fauvism,1,�,�,Wednesday,5,0,0,507278,13.1118,13.1368
291365,Georges Braque,1882,USD,1,0,0,0,2018-05-16 00:00:00,1,oil,panel,0,0,0.1547,1,3,6,2520,new york,20,French,M,cubism,1,�,�,Wednesday,5,0,0,305437,12.5823,12.6295
19632.4,Ernst Ludwig Kirchner,1880,EUR,0,0,0,0,2015-01-12 00:00:00,0,pencil,paper,0,0,0.1752,1,3,0,74,amsterdam,20,German,M,expressionism,1,suicide,�,Tuesday,12,0,0,20199.2,9.88494,9.9134
1.06348e+06,Andy Warhol,1928,USD,0,0,0,0,2018-11-16 00:00:00,1,ink,canvas,0,0,0.2052,0,3,0,0,new york,20,American,M,pop-art,1,homosexual,�,Friday,11,0,1,814498,13.8771,13.6103
419473,Camille Pissarro,1830,GBP,1,1,0,0,2006-06-02 00:00:00,1,gouache,board,0,0,0.1006,3,4,1,1715,london,19,French,M,impressionism,1,�,�,Monday,2,0,0,295447,12.9468,12.5962
152846,Maurice de Vlaminck,1876,USD,1,0,0,0,2005-02-11 00:00:00,1,oil,canvas,0,0,0.3499,1,0,0,210,new york,20,French,M,fauvism,1,�,�,Wednesday,11,0,0,91637.4,11.9372,11.4256
926596,Ernst Ludwig Kirchner,1880,GBP,0,0,0,0,2012-08-02 00:00:00,1,oil,canvas,0,0,0.2126,0,2,1,2010,london,20,German,M,expressionism,1,suicide,�,Wednesday,2,0,0,504415,13.7393,13.1312
8.97389e+06,Richard Diebenkorn,1922,USD,0,0,0,0,2009-05-13 00:00:00,1,oil,canvas,0,0,1.3064,3,3,7,7876,new york,20,American,M,abstract expressionism,0,�,�,Wednesday,5,0,1,7.15002e+06,16.0098,15.7826
133927,Edgar Degas,1834,GBP,1,0,0,1,2006-06-22 00:00:00,1,charcoal,paper,0,0,0.0639,0,3,0,0,london,19,French,M,impressionism,1,�,�,Thursday,6,0,0,49241.2,11.805,10.8045
19909.3,Paul Signac,1863,GBP,1,0,0,0,2016-03-02 00:00:00,1,ink,paper,0,0,0.0208,0,4,0,60,london,19,French,M,neo-impressionism,1,�,�,Wednesday,2,0,0,6893.28,9.89894,8.8383
2.61437e+06,Willem de Kooning,1904,USD,0,0,0,0,2004-11-05 00:00:00,1,oil,canvas,0,0,3.6129,2,4,0,4383,new york,20,Netherlander,M,abstract expressionism,1,migrant,�,Tuesday,5,1,0,3.3838e+06,14.7765,15.0345
161949,Max Ernst,1891,GBP,1,0,0,0,2010-02-02 00:00:00,1,oil,panel,0,0,0.0358,1,2,1,0,london,20,German,M,dadaism,1,migrant,�,Tuesday,2,0,0,106221,11.995,11.5733
3.95223e+06,Roy Lichtenstein,1923,USD,1,0,0,0,2002-05-14 00:00:00,1,oil,canvas,0,0,0.8505,4,3,0,5158,new york,20,American,M,pop-art,1,�,�,Tuesday,5,0,0,2.55835e+06,15.1898,14.7549
2.43131e+07,Gustave Caillebotte,1848,USD,0,0,0,0,2000-08-05 00:00:00,1,oil,canvas,0,0,1.0396,6,5,22,13996,new york,19,French,M,impressionism,1,philatelist,�,Monday,5,0,0,1.18772e+07,17.0065,16.2901
2.298e+07,Pablo Picasso,1881,USD,1,0,0,0,2007-06-11 00:00:00,1,oil,canvas,1,0,0.1365,16,5,6,15185,new york,20,Spaniard,M,cubism,1,migrant,�,Tuesday,11,0,0,1.04807e+07,16.9501,16.165
50986.5,Tom Wesselmann,1931,USD,0,0,0,0,2012-11-15 00:00:00,1,graphite,board,0,0,0.021,1,4,0,0,new york,20,American,M,pop-art,1,�,�,Thursday,11,0,1,44540.8,10.8393,10.7042
1.87382e+06,Camille Pissarro,1830,EUR,1,1,0,0,2015-03-25 00:00:00,1,gouache,paper,0,0,0.16,3,4,2,10813,paris,19,French,M,impressionism,1,�,�,Wednesday,3,0,0,441856,14.4435,12.9987
151814,Paul Cezanne,1839,GBP,1,0,0,0,2003-06-26 00:00:00,0,pencil,paper,0,0,0.0237,5,4,5,313,london,19,French,M,post-impressionism,1,�,�,Thursday,6,0,0,80941.9,11.9304,11.3015
132198,Thomas Moran,1837,USD,0,0,0,0,2010-01-12 00:00:00,1,oil,canvas,0,0,0.3871,0,0,0,126,new york,19,American,M,romanticism,1,�,�,Wednesday,12,0,0,175866,11.7921,12.0775
87409.4,Tom Wesselmann,1931,USD,0,0,0,0,2018-11-16 00:00:00,1,oil,board,0,0,0.0406,0,3,0,0,new york,20,American,M,pop-art,1,�,�,Friday,11,0,0,81449.8,11.3784,11.3077
44099.2,Ernst Ludwig Kirchner,1880,GBP,0,0,0,0,2017-01-03 00:00:00,0,ink,paper,0,0,0.1626,4,5,1,1474,london,20,German,M,expressionism,1,suicide,�,Wednesday,3,0,0,26998,10.6942,10.2035
1.22599e+06,Marc Chagall,1887,USD,1,0,0,0,2019-11-11 00:00:00,1,oil,canvas,0,0,0.5397,0,4,1,2945,new york,20,Jew,M,modernism,1,migrant,�,Monday,11,0,0,1.2e+06,14.0193,13.9978
4.70973e+06,Marc Chagall,1887,USD,1,0,0,0,2013-05-11 00:00:00,1,oil,canvas,0,0,1.3463,5,5,1,8699,new york,20,Jew,M,modernism,1,migrant,�,Tuesday,11,0,0,3.84106e+06,15.3651,15.1613
120346,Maurice de Vlaminck,1876,USD,1,0,0,0,2011-05-05 00:00:00,1,oil,canvas,0,0,0.2093,0,2,0,210,new york,20,French,M,fauvism,1,�,�,Thursday,5,0,0,90925,11.6981,11.4178
3.86342e+06,Franz Kline,1910,USD,0,0,0,0,2019-11-13 00:00:00,1,oil,canvas,0,0,0.8942,1,3,1,6636,new york,20,American,M,abstract expressionism,1,�,�,Wednesday,11,1,0,5e+06,15.1671,15.4249
302871,Thomas Moran,1837,USD,0,0,0,0,2014-11-19 00:00:00,1,oil,canvas,0,0,0.2098,1,7,0,122,new york,19,American,M,romanticism,1,�,�,Wednesday,11,0,0,129591,12.6211,11.7721
334300,Egon Schiele,1890,GBP,1,0,0,1,2013-06-19 00:00:00,1,charcoal,paper,0,0,0.1359,0,5,4,1701,london,20,Austrian,M,expressionism,1,�,�,Wednesday,6,0,0,255668,12.7198,12.4516
202994,John Singer Sargent,1856,GBP,1,1,1,1,2013-12-12 00:00:00,1,watercolor,paper,0,0,0.0821,0,3,0,4013,london,19,American,M,impressionism,1,migrant,�,Thursday,12,0,0,213057,12.2209,12.2693
527468,Henri Matisse,1869,USD,1,0,0,0,2005-02-11 00:00:00,1,ink,paper,0,0,0.1677,1,2,0,3622,new york,20,French,M,fauvism,1,�,�,Wednesday,11,0,0,523642,13.1758,13.1686
740037,Philip Guston,1913,USD,0,0,0,0,2009-10-11 00:00:00,1,ink,paper,0,0,0.6165,0,1,0,2646,new york,20,American,M,abstract expressionism,1,�,�,Tuesday,11,1,0,238334,13.5145,12.3814
174819,Maurice de Vlaminck,1876,USD,1,0,0,0,2018-05-16 00:00:00,1,oil,canvas,0,0,0.4687,6,8,9,174,new york,20,French,M,fauvism,1,�,�,Wednesday,5,0,0,254530,12.0715,12.4472
705815,Marc Chagall,1887,USD,1,0,0,0,2011-05-05 00:00:00,1,ink,paper,0,0,0.3885,0,5,0,1169,new york,20,Jew,M,modernism,1,migrant,�,Thursday,5,0,0,397797,13.4671,12.8937
4.39043e+06,Henri Matisse,1869,USD,1,0,0,0,2009-06-05 00:00:00,1,oil,canvas,0,0,0.4781,12,6,5,10997,new york,20,French,M,fauvism,1,�,�,Wednesday,5,0,0,3.57501e+06,15.2949,15.0895
310769,Rene Magritte,1898,GBP,1,0,0,0,2003-06-24 00:00:00,1,watercolor,paper,0,0,0.2667,5,4,1,878,london,20,Belgian,M,surrealism,1,�,�,Tuesday,6,1,0,179871,12.6468,12.1
1373.7,Max Beckmann,1884,GBP,0,0,0,0,2000-01-12 00:00:00,1,lithograph,paper,0,0,0.1919,0,0,0,0,london,20,German,M,expressionism,0,migrant,�,Friday,12,0,0,1152.92,7.22526,7.05005
123368,Henri de Toulouse-Lautrec,1864,GBP,1,0,0,0,2008-05-02 00:00:00,1,ink,paper,0,0,0.1984,0,3,0,431,london,19,French,M,post-impressionism,1,earl,disabled,Tuesday,2,0,0,53789.7,11.7229,10.8928
108040,Tom Wesselmann,1931,USD,0,0,0,0,2015-09-30 00:00:00,1,graphite,paper,0,0,2.7871,1,2,0,0,new york,20,American,M,pop-art,1,�,�,Wednesday,9,0,1,97078.1,11.5903,11.4833
2.26171e+06,Andy Warhol,1928,GBP,0,0,0,0,2007-06-20 00:00:00,1,ink,canvas,0,0,0.66,0,3,0,3008,london,20,American,M,pop-art,1,homosexual,�,Wednesday,6,0,1,1.27668e+06,14.6316,14.0598
2.56347e+06,Pablo Picasso,1881,GBP,1,0,0,0,2012-07-02 00:00:00,1,oil,canvas,0,0,0.1754,0,2,2,3017,london,20,Spaniard,M,cubism,1,migrant,�,Tuesday,2,0,0,1.15295e+06,14.7569,13.9578
25349.6,Paul Signac,1863,GBP,1,0,0,0,2009-06-24 00:00:00,1,ink,paper,0,0,0.0155,0,1,1,0,london,19,French,M,neo-impressionism,1,�,�,Wednesday,6,0,0,2313.5,10.1405,7.74652
5201.4,Camille Pissarro,1830,GBP,1,1,0,0,2011-11-02 00:00:00,1,pencil,paper,0,0,0.0183,0,0,0,137,london,19,French,M,impressionism,1,�,�,Friday,2,0,0,4413.02,8.55668,8.39231
4106,Damien Hirst,1965,GBP,0,0,0,0,2004-01-04 00:00:00,1,etching,paper,0,0,0.6503,0,2,0,0,london,21,English,M,installation,1,coeval,�,Thursday,4,0,0,3503.61,8.3202,8.16155
103037,Paul Signac,1863,USD,1,0,0,0,2007-07-11 00:00:00,1,watercolor,board,0,0,0.1229,0,2,0,0,new york,19,French,M,neo-impressionism,1,�,�,Wednesday,11,0,0,49320.8,11.5428,10.8061
26617.5,Francis Bacon,1909,GBP,1,0,0,0,2007-03-28 00:00:00,1,lithograph,paper,0,0,1.0062,0,0,0,0,london,20,English,M,expressionism,1,self-taught,homosexual,Wednesday,3,0,0,7979.24,10.1893,8.9846
2.67352e+06,Pablo Picasso,1881,GBP,1,0,0,0,2020-05-02 00:00:00,0,gouache,paper,1,0,0.325,4,4,1,5877,london,20,Spaniard,M,cubism,1,migrant,�,Wednesday,2,0,0,1.94139e+06,14.7989,14.4789
6420.72,Pierre Bonnard,1867,EUR,1,0,0,0,2019-03-28 00:00:00,0,chalk,paper,0,0,0.0223,0,2,0,57,paris,20,French,M,nabism,1,�,�,Thursday,3,0,0,2340.8,8.76729,7.75825
164273,Pierre Bonnard,1867,EUR,1,0,0,0,2015-03-24 00:00:00,1,oil,panel,0,0,0.0914,7,4,2,0,paris,20,French,M,nabism,1,�,�,Tuesday,3,0,0,126245,12.0093,11.746
3.79474e+06,Ed Ruscha,1937,USD,0,0,0,0,2019-05-16 00:00:00,1,acrylic,canvas,0,0,0.5457,0,7,3,5179,new york,20,American,M,pop-art,1,coeval,�,Thursday,5,0,0,1.5e+06,15.1491,14.221
2.50365e+06,Wassily Kandinsky,1866,GBP,1,0,0,0,2016-02-02 00:00:00,1,oil,board,0,0,0.1352,2,6,3,5541,london,20,Russian,M,abstractionism,1,migrant,�,Tuesday,2,0,1,3.44664e+06,14.7333,15.0529
4.2765e+07,Amedeo Modigliani,1884,USD,1,0,0,0,2003-04-11 00:00:00,1,oil,canvas,0,0,1.3105,8,4,18,10345,new york,20,Italian,M,expressionism,1,migrant,�,Tuesday,11,0,0,3.47439e+07,17.5712,17.3635
2579.45,Henry Moore,1898,GBP,1,0,0,0,2012-09-20 00:00:00,1,drypoint,paper,0,1,0.0637,0,0,0,0,london,20,English,M,organic abstraction,1,sculptor,�,Thursday,9,0,1,1441.18,7.85533,7.27322
6864.67,Sir Peter Paul Rubens,1577,GBP,1,1,1,1,2005-02-23 00:00:00,0,oil,canvas,0,0,0.2787,0,0,0,977,london,17,Netherlander,M,baroque,1,�,�,Wednesday,2,0,0,2541.48,8.83414,7.8405
19161.9,Kees van Dongen,1877,USD,1,0,0,0,2006-09-14 00:00:00,1,gouache,paper,0,0,0.119,0,2,0,171,new york,20,Netherlander,M,fauvism,1,migrant,�,Thursday,9,0,0,8877.36,9.86068,9.09126
727755,Pierre Bonnard,1867,GBP,1,0,0,0,2001-06-02 00:00:00,1,oil,canvas,0,0,0.5098,8,4,1,1558,london,20,French,M,nabism,1,�,�,Tuesday,2,0,0,654051,13.4977,13.3909
3.22168e+06,Pablo Picasso,1881,USD,1,0,0,0,2004-04-05 00:00:00,1,oil,canvas,0,0,0.8463,4,2,1,3967,new york,20,Spaniard,M,cubism,1,migrant,�,Tuesday,5,0,1,4.06056e+06,14.9854,15.2168
90708.8,Maurice de Vlaminck,1876,GBP,1,0,0,0,2011-06-22 00:00:00,1,oil,canvas,0,0,0.2529,0,2,0,243,london,20,French,M,fauvism,1,�,�,Wednesday,6,0,0,58840.3,11.4154,10.9826
29621.8,Norman Rockwell,1894,USD,1,0,0,0,2004-11-03 00:00:00,1,pencil,paper,0,0,0.0935,0,2,0,0,new york,20,American,M,realism,1,�,�,Thursday,3,0,0,24363.4,10.2963,10.1008
33981.8,Henri Matisse,1869,USD,1,0,0,0,2008-07-11 00:00:00,0,ink,paper,0,0,0.1056,0,2,0,68,new york,20,French,M,fauvism,1,�,�,Friday,11,0,0,41560.2,10.4336,10.6349
251746,Edgar Degas,1834,USD,1,0,0,1,2005-02-11 00:00:00,1,pastel,board,0,0,0.1068,1,7,0,909,new york,19,French,M,impressionism,1,�,�,Wednesday,11,0,0,261821,12.4362,12.4754
285419,Amedeo Modigliani,1884,GBP,1,0,0,0,2010-03-02 00:00:00,1,pastel,paper,0,0,0.1543,0,2,1,1659,london,20,Italian,M,expressionism,1,migrant,�,Wednesday,2,0,0,227617,12.5617,12.3354
2.71648e+06,Jeff Koons,1955,GBP,1,0,0,0,2009-11-02 00:00:00,1,oil,canvas,0,0,5.8664,0,2,1,7875,london,21,American,M,neo-pop / post-pop,1,coeval,sculptor,Wednesday,2,0,0,3.08466e+06,14.8148,14.942
70337.9,Sir Joshua Reynolds,1723,GBP,1,1,1,1,2007-07-12 00:00:00,0,oil,canvas,0,0,0.4839,0,2,2,1593,london,18,English,M,classicism,0,�,�,Friday,12,0,0,47875.5,11.1611,10.7764
32638.7,Thomas Gainsborough,1727,GBP,1,1,1,1,1999-12-11 00:00:00,0,oil,canvas,0,0,0.4645,0,0,0,0,london,18,English,M,rococo,1,�,�,Friday,11,0,0,9932.08,10.3933,9.20353
180563,Max Ernst,1891,USD,1,0,0,0,2003-05-11 00:00:00,1,oil,panel,0,0,0.0786,0,1,2,0,new york,20,German,M,dadaism,1,migrant,�,Wednesday,11,0,0,208464,12.1038,12.2475
1.31882e+06,Rene Magritte,1898,USD,1,0,0,0,2000-08-11 00:00:00,1,gouache,paper,0,0,0.1829,1,2,1,2637,new york,20,Belgian,M,surrealism,1,�,�,Wednesday,11,0,0,1.18772e+06,14.0922,13.9875
1.0192e+06,Marc Chagall,1887,GBP,1,0,0,0,2005-08-02 00:00:00,1,oil,canvas,0,0,0.3244,0,2,0,2129,london,20,Jew,M,modernism,1,migrant,�,Tuesday,2,0,0,406638,13.8345,12.9157
